,url,step_1,step_2
53,https://www.allrecipes.com/thmb/Z_Abr1cjJtzyDP_EA9lFtO8Ppf8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/86410-Hot-and-Tangy-Broccoli-Beef-naples34102_5181687_original-4x3-1-f78e5bbfc0af444b8ef104ede0c88394.jpg,Cut beef across grain into thin slices. Combine 1 Tbsp. each cornstarch and soy sauce with garlic and sugar in medium bowl; stir in beef. Let stand 10 minutes.,"Meanwhile, remove flowerets from broccoli; cut into bite-size pieces. Peel stalks; cut diagonally into thin slices."
54,https://www.allrecipes.com/thmb/N_Pcdz95FTa7ZHZmlZ7nUHA8N80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3103210-pan-fried-chinese-pancakes-jessFu-4x3-1-371dd5c4e3ff4cbea21d44bea7e3472f.jpg,"Dissolve salt in warm water, and mix in 1 cup of flour to make a soft dough. Turn the dough out onto a well-floured work surface, and knead until slightly springy, about 5 minutes. If the dough is sticky, knead in 1/4 teaspoon of vegetable oil. Divide the dough into 8 equal-size pieces, and keep the pieces covered with a cloth.","In a bowl, mix 1/4 cup of flour with 1 tablespoon vegetable oil to make a mixture like fine crumbs."
55,https://www.allrecipes.com/thmb/iDqF4SeW_h_q5fceBUQmpp-2YyY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/562922-b0054037d72e49299fd42ccba9c482b5.jpg,"In a large skillet over medium high heat, saute the beef slices in the oil for 5 minutes, or until well browned. Add the onion, garlic and ginger and saute for 5 more minutes. Then add the green bell pepper, carrot and beef broth. Reduce heat to low and let simmer.","Meanwhile, in a separate small bowl, combine the corn flour, sugar, soy sauce and oyster sauce, if desired. Stir thoroughly, forming a smooth paste. Slowly add this to the simmering beef and vegetables, stirring well, and let simmer to desired thickness. Season with salt and pepper to taste."
56,https://www.allrecipes.com/thmb/QoKDlHZ4Qr2pe0Qro0hQtzr5wik=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7791244-3e412fcb9aa440cf8173f4658a9efb5d.jpg,"Rinse and drain the rice, and place in a large pot. Stir in the salt and oil, and let stand for 5 minutes.","Add the pork to the rice, and stir in the water. Bring to a boil, then simmer over medium heat for 15 minutes, or until the pork is cooked through. Remove the pork from the pot with a slotted spoon, and set aside. Continue to simmer the rice for 20 minutes. Chop the pork into small cubes, and mix with the salted egg and hundred-year egg."
57,https://www.allrecipes.com/thmb/yn8eBIaR1TSpOOU37g511H6oAf4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1050054-general-tsos-chicken-scottchanell-4x3-1-0a25431c8eb04e598b1844f91a4a2224.jpg,Heat 4 cups of peanut oil in a deep-fryer or large saucepan to 375 degrees F (190 degrees C).,"Beat the eggs in a mixing bowl; whisk in 1 teaspoon of sesame oil and the cornstarch. Mix in the chicken until all the pieces are coated with batter. Drop into the hot oil a piece at a time; cook until the chicken is golden brown on the outside and no longer pink on the inside, about 4 minutes. Drain on a paper towel-lined plate."
58,https://www.allrecipes.com/thmb/oLC1E9xTOVu1U3pDTkTA6MnXuGg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5335447-4a79e52139cc45579ad5968a11ee30dd.jpg,"Dissolve 1/4 cup sugar in 1 3/4 cups warm water, and then add the yeast. Let stand for 10 minutes, or until mixture is frothy. Sift the flour and baking powder into a large bowl. Stir in 2 tablespoons shortening and the yeast mixture; mix well.","Knead the dough until smooth and elastic. Place the dough in a greased bowl, and cover it with a sheet of cling wrap. Let the dough rise in a warm place for about 2 hours, or until it has tripled in bulk."
59,https://www.allrecipes.com/thmb/gxSTJXV0H2wfUYh3rxmECTYrxxM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1393220-43784ce0339b4f00a95c0212ca3bd407.jpg,"Heat oil in a large skillet over medium-high heat. Add eggs and green onions. Cook and stir until eggs are nearly set, about 10 seconds. Immediately scrape eggs into a bowl.","Add tomatoes to the skillet. Saute, stirring occasionally, until juices are released and tomatoes are slightly wilted, about 5 minutes. Add salt and sugar; stir to mix well. Return eggs to skillet and cook, stirring occasionally, until eggs are set, 2 to 3 minutes."
60,https://www.allrecipes.com/thmb/ijUkQkjWl4gBvrKen72jcs1ngMc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/831470-7aa95e9c4b4649d990cebfa8a52450bf.jpg,"In a large skillet, cook the ground pork over medium heat until no longer pink.","In a large mixing bowl, combine the shrimp, ground pork, green onions, ginger, and water chestnuts. Mix in the cornstarch, garlic salt, and sugar. Mix in the dry sherry, chili oil, soy sauce, and sesame oil."
61,https://www.allrecipes.com/thmb/rsKG6yho0lVnVk9lEba9RDOGK60=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/361020-d02c19e7278a4e9f8b3bfcddc05b6384.jpg,"Bring a pot of water to a boil. Stir the tapioca pearls into the boiling water. Reduce heat to medium to keep water at a simmer. Cook, stirring frequently to keep the pearls from sticking to the bottom of the pot, until the water becomes thickened, 5 to 7 minutes. Drain. Transfer the tapioca to a large bowl and cover with cold water.","Refill the pot with fresh water and bring to a boil. Once the tapioca pearls have cooled, drain the cool water from the bowl and transfer the tapioca to the boiling water. Remove the pot from the heat; cook and stir again until the pearls are clear, 5 to 7 minutes; drain. Transfer the tapioca to a clean bowl and cover with cold water. If the pearls are not completely clear, repeat the process until they are."
62,https://www.allrecipes.com/thmb/LlmPNUu_L8Ymsy5cXmiUY2ClVSk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6313303-a3475d26d11047b8b18e57f04f53a4ca.jpg,Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function. Add oil.,"Combine cornstarch, salt, garlic powder, and Chinese five-spice powder in a bowl. Toss chicken in the mixture to coat and shake off excess."
63,https://www.allrecipes.com/thmb/HQjrL7gRiuWQXSPCvULOLI7ouW4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1014047-16e6b14610e3408a85c0c3b17c678c9e.jpg,"Prepare salad: Combine chicken, lettuce, green onion, celery, noodles, nuts, and sesame seeds in a large salad bowl. Mix all together. Set aside.","Make dressing: Put vinegar in a small bowl. Dissolve sugar and salt in vinegar before adding oil. Shake, or beat, well."
64,https://www.allrecipes.com/thmb/XgnJzz2wA8-DRhWdkEIiT2BuCxs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/116932-eb90f8b99324437f9fb76d6d6e067607.jpg,"Combine beef, 1 tablespoon of soy sauce, 1 tablespoon cornstarch, 1 teaspoon sesame oil, and baking soda in a bowl and mix thoroughly. Cover and refrigerate, 1 to 3 hours.","Heat peanut oil in a wok or large, nonstick skillet over high heat. Stir in garlic, ginger, orange zest, and red pepper flakes, and cook until garlic begins to brown, 20 to 30 seconds. Add beef; cook and stir until beef begins to brown and crisp, about 5 minutes. Whisk together 1 tablespoon soy sauce, orange juice concentrate, rice vinegar, 1 teaspoon sesame oil, brown sugar, and 1 teaspoon cornstarch in a small bowl. Stir into beef, and cook until sauce has thickened and turned clear, about 30 seconds."
65,https://www.allrecipes.com/thmb/-I6XCmh-aSroJCS3SxKshO_ZRYM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4379713-00618d62a273439cb3c1666bd6dd9b3a.jpg,"Whisk together the soy sauce, lemon juice, onion powder, garlic powder, bay leaves, and orange juice in a large glass or ceramic bowl. Add the chicken wings and toss to evenly coat. Cover the bowl with plastic wrap, and marinate in the refrigerator for 8 hours to 2 days.",Preheat an oven to 350 degrees F (175 degrees C).
66,https://www.allrecipes.com/thmb/Vxu9PcPKs4klYBnXi2EdGjiOQQY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1121464-89ab6617ed5f44e5a81ffab59f1a25fe.jpg,"Mix together 1/4 cup flour, 1/4 cup warm water, yeast, and 1 teaspoon sugar in a large bowl. Allow to sit for 30 minutes.","Mix in remaining 1 1/2 cups flour, remaining 1/2 cup warm water, 2 tablespoons sugar, vegetable oil, and salt. Knead until dough is smooth and elastic. Transfer to a greased bowl, roll to coat with oil, and let sit until tripled in size, 2 1/2 to 3 hours."
67,https://www.allrecipes.com/thmb/-ViOkksbPbONXLfRtqeHl1bjWdc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1060634-a7c9618b03344534acfed4426c9cbc2d.jpg,"Mix pork, dandelion greens, napa cabbage, bok choy, 4 minced green onions, 1 tablespoon of ginger, 3 cloves of garlic, bamboo shoots, 3 tablespoons of soy sauce, white pepper, salt, 1 teaspoon of sugar, and 4 teaspoons of sesame oil. Chill in the refrigerator 6 to 8 hours, or overnight.","Beat the egg white with the water in a small bowl and set aside. Place 1 tablespoon of the pork mixture into a wonton wrapper, working one at at time. Cover additional wrappers with a moist towel to prevent drying. Brush the edges of the wrapper with the egg white mixture. Fold the wrapper and seal the edges with a moistened fork."
68,,"Place shrimp, water chestnuts, cilantro leaves, green onions, garlic, grated ginger, anchovy filet, sesame oil, fish sauce, soy sauce, egg white, sugar, paprika, cayenne pepper, and salt into the bowl of a food processor. Pulse several times; scrape down the sides of the bowl. Continue to process until mixture is well blended and reaches a paste consistency, 1 or 2 minutes. Transfer mixture to a bowl; cover with plastic wrap and refrigerate to blend the flavors, about 1 hour.",Very lightly toast bread slices. Trim crusts from bread. Spread shrimp paste onto bread in an equal thickness as the bread. Cut slices in half and then diagonally into diamond shapes. Sprinkle with sesame seeds.
69,https://www.allrecipes.com/thmb/UxMMJDkNlhXWGHVR_a5a4rs9xY4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5005914-b3e420cdd2bb4dbfbc505db2c3026f1b.jpg,"Paint beef strips with hoisin sauce; let marinate at least 1 hour, or overnight.","Heat a wok or large skillet over medium-high heat. Add oil. Saute ginger and garlic for 5 seconds. Add bell pepper, onion, and mushroom. Cook and stir until vegetables are lightly tender, 3 to 5 minutes. Set aside in a bowl."
70,https://www.allrecipes.com/thmb/LJKLHmil-W4uUHdQ3amsvu1iZ20=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1893944-a0648b9a69084676abe02e9209da1502.jpg,"Rinse the lobster, and hold it belly up. At the bottom of the tail, there is a small opening, stick a long skewer in it to drain any urine left in its' body, then crack the tail off, chop the tail into small pieces, and crack the claws in half as well. If you know how to eat the body of the lobster, cut it up and throw it on the pile too.","Heat half of the peanut oil in a deep heavy skillet over medium heat. Add the crushed garlic, and fry for about 1 minute. Throw in the lobster pieces, and fry until they are cooked through, about 4 to 5 minutes. Remove the lobster and garlic mixture to a dish and keep warm."
71,https://www.allrecipes.com/thmb/GtRexd9Cc_igcPfjRXWXL4Cs-h0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/684556-677720162570470082884668947db8c4.jpg,"In a large resealable plastic bag, mix hoisin sauce, rice vinegar, green onions, mushroom soy sauce, garlic, honey, sesame oil, sesame seeds, white pepper, and black pepper. Place lamb in bag, seal, and turn to coat. Refrigerate for 8 hours, or overnight.",Preheat grill for high heat.
72,,"Mix chicken, garlic, soy sauce, ginger, five-spice powder, white pepper, salt, vinegar, and cayenne pepper together in a large bowl until well combined. Let marinate for 10 minutes.",Heat oil in a deep-fryer or large saucepan to 400 degrees F (200 degrees C).
73,https://www.allrecipes.com/thmb/tQqMia8GunXMIvk00VKJDC3H0LQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/199612-2ba26a711fd44ce7acf7b4fceff0212b.jpg,"In a mixing bowl, toss daikon with salt. Cover, and refrigerate until 1 to 2 tablespoons of water is released, about 30 minutes.","Drain and rinse daikon, removing as much salt as possible. Pat dry with a paper towel, and return to bowl. Stir in rice vinegar, black pepper and, if desired, sesame oil. Cover, and refrigerate at least 8 hours."
74,https://www.allrecipes.com/thmb/A2Ro0f5vdPAy__01oQz4Wawh048=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4103818-c6cc925161054c2a8144c7244fb29f9a.jpg,"Mix chicken, 2 tablespoons scallions, and 1 tablespoon soy sauce together in a bowl. Season with salt and pepper.",Place 1/2 teaspoonful of chicken mixture in the center of each wonton wrapper. Dip your finger in water and run it along the edge of each wrapper. Bring corners together in the center and press to seal. Pinch edges together.
75,https://www.allrecipes.com/thmb/lce29cCAsdd2oWRKVY_Bjhvfqlk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/416924-4fb9755dd37e4b86a6625e37e48e56ce.jpg,"Heat oil in a large skillet over high heat. Cook and stir eggplant in hot oil until soft, about 4 minutes. Stir in water, garlic powder, and red pepper flakes. Cover and simmer until water is absorbed.","Meanwhile, mix together soy sauce, oyster sauce, sugar, and cornstarch in a small bowl until sugar and cornstarch are dissolved."
76,https://www.allrecipes.com/thmb/GiC-uPr9a4dMk0ihtfmmJIMQO5U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4990605-929fe9e5664c438aa5a29e8a82bf261e.jpg,Cut pork into eight 2x3-inch pieces.,"Heat oil in a 6-quart Dutch oven over high heat. In 2 batches, sear pork, fat sides first, until light golden, 30 to 60 seconds per side. Transfer to a plate. Pour out all but 1 to 2 tablespoons of the drippings."
77,https://www.allrecipes.com/thmb/Mk_M_BCJqdEwq0AYHpKyzri4Jtk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4579322-84795009a9e746daa5e2884087adefb0.jpg,"Heat a wok over medium heat. Add oil and heat until shimmering. Add garlic and stir-fry until fragrant, about 30 seconds. Add bok choy and cook for 30 seconds. Add soy sauce and sugar, then season with salt; cook for 1 minute.","Pour water into the wok, cover, and simmer until bok choy leaves are dark green and stems are tender but still firm, 2 to 3 minutes. Remove from the heat."
78,,"Whisk soy sauce, rice wine vinegar, sesame oil, garlic, ginger, cayenne pepper, and red pepper flakes together in a bowl. Add shrimp to bowl; gently stir to coat shrimp completely. Set aside to marinate at least 5 minutes.",Preheat an outdoor grill for medium-high heat and lightly oil the grate.
79,https://www.allrecipes.com/thmb/9xvVSkpVAiTY_tz7-xTuSFJq02k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9439281-06b8b2086c924f099b74f2e5c3accd29.jpg,"Whisk water, 1 teaspoon rice wine vinegar, 1 teaspoon soy sauce, cornstarch, sesame oil, and black pepper together in a bowl until marinade is smooth. Add chicken and marinate, about 15 minutes.","Stir chicken broth, 1 tablespoon soy sauce, oyster sauce, 1 teaspoon rice wine vinegar, and sugar together in a bowl until seasoning mixture is well combined."
80,https://www.allrecipes.com/thmb/G8nCHnRtKM7yTz-rBQ4JdWDnljI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/164920-978b7f8627794eb2b796aa77afe87f3d.jpg,"In bowl, stir together sherry, ginger root, oyster sauce, five-spice powder, soy sauce, white sugar, sugar, hoisin sauce, ketchup and cinnamon.",Cut pork into 5x2 inch strips. Place strips flat in a shallow baking dish. Pour marinade over pork strips. Let pork marinate at least 6 hours in refrigerator.
